product_tilda_uid,url,position
715244470891,https://static.tildacdn.com/stor3830-3330-4131-a266-653835346436/33021545.jpg,0
316782138891,https://static.tildacdn.com/stor3039-6432-4732-b762-633835613139/40188533.jpg,0
316782138891,https://static.tildacdn.com/stor6339-6337-4162-b235-303232396433/56854375.jpg,1
316782138891,https://static.tildacdn.com/stor6537-3637-4635-b032-366135323961/97556508.jpg,2
427981130471,https://static.tildacdn.com/stor6564-3733-4764-b263-313439343538/83536946.png,0
427981130471,https://static.tildacdn.com/stor3832-3235-4563-b138-353061643663/94951218.jpg,1
427981130471,https://static.tildacdn.com/stor3036-3965-4637-a265-633764613634/77740355.jpg,2
427981130471,https://static.tildacdn.com/stor3639-3232-4437-b465-393731653630/15679521.jpg,3
901168804091,https://static.tildacdn.com/stor6564-3733-4764-b263-313439343538/83536946.png,0
935287590341,https://static.tildacdn.com/stor3836-3034-4039-b431-633233323633/96649913.jpg,0
234281852761,https://static.tildacdn.com/stor3131-3235-4266-a565-316330643436/34910497.jpg,0
234281852761,https://static.tildacdn.com/stor6137-3639-4736-b635-373630323732/68885061.jpg,1
411230719691,https://static.tildacdn.com/stor3033-3733-4366-a238-366166323766/87226765.jpg,0
411230719691,https://static.tildacdn.com/stor3261-3565-4466-b935-316532333739/45495119.jpg,1
922210857781,https://static.tildacdn.com/stor3462-3161-4361-b038-313861326337/32919960.jpg,0
922210857781,https://static.tildacdn.com/stor3430-6266-4662-b439-386262653632/13865130.png,1
910780170731,https://static.tildacdn.com/stor6139-3232-4634-a634-636163306266/31503832.jpg,0
910780170731,https://static.tildacdn.com/stor6564-3636-4462-b661-636435326562/99885976.jpg,1
910780170731,https://static.tildacdn.com/stor3937-3133-4233-b266-373362376431/84111586.jpg,2
193315685941,https://static.tildacdn.com/stor6364-6536-4434-b130-636133666561/38440418.jpg,0
193315685941,https://static.tildacdn.com/stor3735-3734-4032-a361-623862373863/23481861.jpg,1
193315685941,https://static.tildacdn.com/stor6231-6264-4939-a139-393833643237/21313553.jpg,2
196791173051,https://static.tildacdn.com/stor3262-3931-4961-b037-313665363065/50184258.jpg,0
196791173051,https://static.tildacdn.com/stor6438-3935-4562-b837-393439616161/26075615.jpg,1
663178755851,https://static.tildacdn.com/stor3931-3564-4737-a435-626433653066/42432085.jpg,0
663178755851,https://static.tildacdn.com/stor3535-3036-4239-b064-303637626363/10179923.jpg,1
663178755851,https://static.tildacdn.com/stor3533-6139-4932-a638-336634653363/10816417.jpg,2
453762104971,https://static.tildacdn.com/stor6638-3061-4362-b434-643066613333/37461951.jpg,0
453762104971,https://static.tildacdn.com/stor3739-6365-4263-a135-633063663234/54155505.jpg,1
453762104971,https://static.tildacdn.com/stor6133-3630-4838-b665-616637636333/77516172.jpg,2
746191112291,https://static.tildacdn.com/stor3035-6135-4465-b432-666632613066/44937017.jpg,0
746191112291,https://static.tildacdn.com/stor6437-3033-4538-b132-646531613737/57022277.jpg,1
976317405701,https://static.tildacdn.com/stor3932-3139-4164-b239-306539336636/26436359.jpg,0
976317405701,https://static.tildacdn.com/stor6534-3738-4730-b061-323438343666/39943286.jpg,1
976317405701,https://static.tildacdn.com/stor3863-3763-4130-b966-353263346262/86061931.jpg,2
976317405701,https://static.tildacdn.com/stor3261-3163-4436-a637-653931396130/18505976.jpg,3
878382553661,https://static.tildacdn.com/stor3133-3439-4063-a633-366564313566/31494224.jpg,0
878382553661,https://static.tildacdn.com/stor3561-3761-4738-b662-626439653362/90729804.jpg,1
878382553661,https://static.tildacdn.com/stor6638-3064-4136-a332-636364383765/97276173.jpg,2
418860925781,https://static.tildacdn.com/stor3065-3330-4635-b861-626664393431/85297980.jpg,0
418860925781,https://static.tildacdn.com/stor3131-6266-4963-b362-303935643737/72945689.jpg,1
418860925781,https://static.tildacdn.com/stor6438-3866-4561-a135-646664363065/14911637.jpg,2
496114536921,https://static.tildacdn.com/stor3165-6666-4063-b832-386532323666/94525161.jpg,0
496114536921,https://static.tildacdn.com/stor3335-3065-4330-b832-616130623065/43489629.jpg,1
997895957211,https://static.tildacdn.com/stor3765-3331-4162-b237-313932313038/95984261.jpg,0
923166118471,https://static.tildacdn.com/stor6336-3039-4938-b031-316461316432/32947275.jpg,0
923166118471,https://static.tildacdn.com/stor3138-3931-4639-a563-646563333264/74139180.jpg,1
395862199961,https://static.tildacdn.com/stor3334-3762-4636-b837-303363623933/11203080.jpg,0
395862199961,https://static.tildacdn.com/stor6563-3064-4438-b836-356632653062/60565377.jpg,1
314692488131,https://static.tildacdn.com/stor6637-3131-4739-b466-306665376362/69442793.jpg,0
314692488131,https://static.tildacdn.com/stor6562-3863-4838-a266-343533663737/82686794.jpg,1
553235357241,https://static.tildacdn.com/stor3632-3837-4464-a430-313332626165/57769706.jpg,0
553235357241,https://static.tildacdn.com/stor3136-3431-4437-a363-643331363231/48254264.jpg,1
286907636251,https://static.tildacdn.com/stor6338-6666-4064-b933-613339613234/86201762.jpg,0
286907636251,https://static.tildacdn.com/stor3462-3735-4133-b138-613237313763/45636492.jpg,1
286907636251,https://static.tildacdn.com/stor6436-3262-4039-b261-393332646530/34743682.jpg,2
250960356511,https://static.tildacdn.com/stor6435-3237-4436-b264-393237646138/12304180.jpg,0
308426918701,https://static.tildacdn.com/stor3964-6261-4766-b837-396439393665/59400770.jpg,0
296296435351,https://static.tildacdn.com/stor3332-6337-4931-a431-663138653462/40541038.jpg,0
321644422271,https://static.tildacdn.com/stor3566-3462-4837-b866-333736663364/73750303.jpg,0
196698318681,https://static.tildacdn.com/stor6566-3138-4962-a462-346331393762/36517666.jpg,0
397637426101,https://static.tildacdn.com/stor6164-6435-4035-b334-353334346662/40108477.jpg,0
395200749291,https://static.tildacdn.com/stor3438-6539-4130-a535-623039666565/26894858.jpg,0
473197284861,https://static.tildacdn.com/stor3134-3463-4462-b435-316262663133/40459260.jpg,0
125293826201,https://static.tildacdn.com/stor6661-6461-4563-b832-326464306230/83984554.jpg,0
514032238901,https://static.tildacdn.com/stor3764-6233-4562-a131-376132323233/80106562.jpg,0
374615629001,https://static.tildacdn.com/stor6432-3566-4963-b930-623162326630/65555110.jpg,0
780407285171,https://static.tildacdn.com/stor6430-3664-4065-b664-373032363664/38100192.jpg,0
487488389521,https://static.tildacdn.com/stor3533-3936-4235-b630-393833383834/97592851.jpg,0
250252170191,https://static.tildacdn.com/stor3930-3035-4936-b435-633039323361/75888953.jpg,0
693203841141,https://static.tildacdn.com/stor3363-3536-4163-a439-616265333436/99302813.jpg,0
558301120231,https://static.tildacdn.com/stor6437-3831-4932-b439-393863623161/69239896.jpg,0
271051829311,https://static.tildacdn.com/stor6634-3861-4139-b633-623764323166/81409511.jpg,0
347788880321,https://static.tildacdn.com/stor3130-3436-4533-a266-346134343837/87806656.jpg,0
347378626501,https://static.tildacdn.com/stor3463-6564-4530-b937-353731643035/36043854.jpg,0
306427460031,https://static.tildacdn.com/stor3332-3563-4061-b264-363962323331/57398917.jpg,0
727229569801,https://static.tildacdn.com/stor3464-6161-4166-b163-333664376338/32238614.jpg,0
672697593251,https://static.tildacdn.com/stor3364-6164-4134-b565-363634343663/35177193.jpg,0
779677856381,https://static.tildacdn.com/stor3137-6437-4661-b034-623938396334/22772252.jpg,0
493353902211,https://static.tildacdn.com/stor3364-3035-4666-b264-616239376134/98104393.png,0
758594688291,https://static.tildacdn.com/stor3336-6335-4163-b839-653930343531/40836876.jpg,0
740424392221,https://static.tildacdn.com/stor6131-3539-4564-b236-343264343566/74801495.jpg,0
679327087821,https://static.tildacdn.com/stor3439-3239-4832-b533-383562653861/24892690.jpg,0
238243228601,https://static.tildacdn.com/stor3032-3266-4238-b933-393864396565/26516748.jpg,0
696555091151,https://static.tildacdn.com/stor6132-3464-4630-b932-663766386330/14585986.jpg,0
234324874801,https://static.tildacdn.com/stor3963-3837-4663-b930-653531663361/67289573.jpg,0
527816418211,https://static.tildacdn.com/stor3336-6338-4264-b264-333134623064/48529577.jpg,0
511015611871,https://static.tildacdn.com/stor3639-6536-4865-b831-316432346165/66687723.jpg,0
